Name,Code,Open,Close,High,Low
DYNAVISION  ,517238,66.85,66.2,66.9,66.2
DYNEMIC PRO ,532707,509.0,497.55,515.0,495.8
E.COM INFOTE,531533,13.17,13.17,13.17,13.17
E.I.D.PAR   ,500125,322.0,345.95,355.5,322.0
EASEMYTRIP  ,543272,185.05,187.4,192.75,184.05
EASTER SI(PS,590022,2.5,2.63,2.73,2.5
EASTERN TRED,531346,57.0,58.0,61.4,57.0
EASTWEST    ,540006,9.14,9.12,9.75,8.87
EASUNREYRL  ,532751,2.48,2.48,2.48,2.48
EBBETF0423  ,542908,1124.0,1123.67,1124.0,1123.0
EBBETF0430  ,542909,1144.0,1144.8,1148.85,1143.0
EBBETF0431  ,543216,1028.0,1029.73,1034.99,1024.0
EBIXFOREX   ,533452,445.0,451.3,466.0,444.0
ECLERX      ,532927,1204.55,1244.75,1265.0,1200.9
ECOPLAST LTD,526703,71.1,74.0,74.9,71.0
ECORECO     ,530643,58.0,54.6,58.0,54.6
ECS         ,540063,2.77,2.91,2.91,2.77
EDELWEISS   ,532922,59.6,58.4,60.55,58.05
EDUCOMP SOLN,532696,2.66,2.56,2.66,2.51
EFL4JAN19A  ,936396,1250.0,1246.0,1250.0,1246.0
EICHER MOTOR,505200,2449.0,2421.05,2470.2,2415.0
EIH ASSO.HOT,523127,231.65,230.0,234.6,227.95
EIH LTD.    ,500840,89.5,86.8,89.5,86.1
EIMCO ELECON,523708,337.7,343.0,345.3,334.0
EKI         ,543284,344.0,317.55,349.0,317.55
ELANGO INDUS,513452,2.7,2.7,2.7,2.7
ELANTAS     ,500123,3600.0,3483.65,3600.0,3451.0
ELDECO HOUS.,523329,1850.0,1819.5,1850.0,1800.0
ELEC.CASTING,500128,33.7,34.2,35.0,33.65
ELECON ENG  ,505700,92.0,91.9,96.9,88.4
ELECTROTHERM,526608,110.05,109.95,114.35,106.1
ELEGANT FLOR,526473,2.0,2.0,2.0,2.0
ELEGANT MARB,526705,120.5,120.5,120.5,120.5
ELGI EQUIP  ,522074,217.3,213.4,218.55,211.05
ELIXIR      ,531278,30.75,29.9,30.75,28.55
ELLORATRAD  ,542803,47.0,47.0,47.0,47.0
ELNET TECH. ,517477,129.2,127.0,129.2,121.25
ELPRO INTER ,504000,39.05,39.7,39.95,37.7
EMA INDIA   ,522027,11.36,11.36,11.36,11.36
EMAMI LTD.  ,531162,506.0,492.45,506.0,489.0
EMAMI PAPER ,533208,121.2,117.95,123.6,117.0
EMAMIREAL   ,533218,45.2,44.6,45.5,44.1
EMBASSY     ,542602,311.55,312.68,318.0,310.01
EMCO LTD.   ,504008,1.5,1.55,1.55,1.43
EMKAY GLOB F,532737,66.0,64.9,66.25,64.1
EML         ,538653,1.41,1.41,1.41,1.41
EMMBI       ,533161,81.1,79.95,82.6,79.05
EMMESSAR BIO,524768,20.11,19.11,20.11,19.11
EMPIRE IND. ,509525,637.8,630.7,637.9,622.0
ENDURANCE   ,540153,1287.0,1298.2,1321.4,1276.0
ENERGY DEV. ,532219,9.1,8.56,9.1,8.41
ENGINRS.(I) ,532178,72.5,72.85,74.45,72.35
ENKEI WHEEL ,533477,299.1,290.35,306.55,285.0
ENT NETWORK ,532700,151.05,146.05,151.05,142.55
ENTERPR.INTE,526574,7.81,7.3,7.81,7.3
ENVAIN ELECT,500246,29.5,29.5,29.5,29.5
EPL         ,500135,228.15,223.25,229.55,217.6
EQUITAS     ,539844,79.0,81.05,82.4,79.0
EQUITASBNK  ,543243,55.75,55.25,56.8,54.25
ERIS        ,540596,601.2,600.3,603.95,595.1
EROS MEDIA  ,533261,20.15,20.3,21.1,20.0
ESAAR (I)LTD,531502,1.75,1.72,1.75,1.72
ESAB INDIA  ,500133,1818.55,1783.8,1827.6,1775.0
ESCORT FINAN,511716,3.61,3.72,3.99,3.61
ESCORTS LTD.,500495,1122.25,1118.65,1156.7,1111.9
ESSAR SECU  ,533149,2.84,2.84,2.84,2.84
ESSAR SHIP  ,533704,7.84,8.0,8.05,7.7
ESTER INDUS.,500136,138.2,146.1,152.0,138.2
ETIL        ,538708,2.5,2.45,2.5,2.45
ETT LTD     ,537707,44.9,43.5,44.9,43.5
EURO LEDAR F,526468,20.9,20.9,20.9,20.9
EVEREADY (I),531508,291.3,294.5,300.55,291.3
EVEREST INDS,508906,318.0,317.95,344.0,312.05
EVEREST KANT,532684,132.65,132.65,132.65,132.65
EVEREST ORG.,524790,345.0,346.0,359.0,336.0
EVERLON SYN.,514358,10.0,10.0,10.0,10.0
EVEXIA      ,524444,131.85,136.55,147.0,131.0
EXCEL       ,533090,2.05,2.05,2.05,2.05
EXCEL INDUST,500650,890.0,886.35,900.8,860.65
EXIDE IND.  ,500086,181.0,177.9,182.7,176.9
EXPLEOSOL   ,533121,538.45,540.3,551.95,532.0
EXPO GAS    ,526614,6.82,7.23,7.27,6.66
FACOR ALLOYS,532656,3.32,3.32,3.32,3.32
FAIRCHEMOR  ,543252,726.25,732.9,751.4,707.7
FAZE THREE L,530079,79.4,77.2,80.45,76.0
FAZE3AUTO   ,532459,79.95,80.25,81.0,78.0
FCONSUMER   ,533400,7.0,6.97,7.2,6.91
FCS SOFTWARE,532666,0.69,0.69,0.71,0.66
FDC LIMITED ,531599,303.5,304.55,311.65,303.5
FED MOG GOE ,505744,292.0,291.8,302.3,289.0
FEDERAL BANK,500469,77.7,80.2,82.9,76.6
FEL         ,523574,9.89,9.68,9.9,9.52
FELDVR      ,570002,13.27,13.23,13.32,13.11
FERMENTA    ,506414,331.9,315.55,331.9,314.0
FERT CHE(PS ,590024,111.9,109.45,115.35,108.0
FERVENTSYN  ,533896,14.95,14.69,14.95,13.6
FGP LTD.    ,500142,1.54,1.54,1.54,1.54
FIBERWB IN  ,507910,29.45,28.95,29.45,28.55
FIEM INDS   ,532768,607.4,595.45,612.4,592.25
FILAT FASH  ,532022,2.75,2.52,2.75,2.52
FILATEX INDI,526227,85.0,92.8,93.85,81.15
FINELINE CI ,517264,27.95,27.95,27.95,25.6
FINEORG     ,541557,2893.45,2861.5,2942.7,2855.0
FINEOTEX  CH,533333,71.0,71.7,73.95,70.8
FINKURVE    ,508954,45.8,44.05,45.8,42.2
FINOL. CABLE,500144,365.0,361.8,365.0,361.0
FINOLEX IND.,500940,152.5,151.3,153.0,150.0
FIRST CUSTO.,511122,29.0,29.0,29.0,29.0
FIRSTOBJ    ,532379,4.8,4.8,4.8,4.8
FISCHER     ,524743,24.25,24.25,24.25,24.25
FIVEXTRADE  ,536751,0.9,0.9,0.9,0.9
FLEX FOODS  ,523672,78.0,76.55,78.9,75.35
FLEXITUFF   ,533638,21.8,21.8,21.8,21.8
FLUIDOMAT   ,522017,84.9,83.0,84.9,82.9
FLUOROCHEM  ,542812,799.0,800.4,819.55,771.25
FMNL        ,533296,16.6,16.11,17.08,15.9
FOODS & INNS,507552,52.5,52.55,55.0,51.3
FORBES & CO ,502865,1710.0,1649.3,1710.0,1640.0
FORCE MOTR  ,500033,1114.0,1114.9,1140.15,1101.35
FORTIS      ,532843,210.9,210.55,215.35,210.0
FORTIS MLR  ,523696,61.2,61.2,62.75,61.0
FORTUNE INT.,530213,9.86,9.86,9.86,9.86
FOSECO INDIA,500150,1339.5,1329.5,1340.0,1311.0
FOUNDRY FUEL,513579,2.94,2.94,2.94,2.94
FRANKLININD ,540190,10.55,10.55,10.55,10.55
FRASER      ,539032,5.87,5.87,5.88,5.87
FREDUN      ,539730,419.95,409.75,419.95,404.15
FRESHTROP FR,530077,77.05,79.75,82.2,76.55
FRETAIL     ,540064,51.3,51.15,52.4,49.25
FRONTIER SPR,522195,260.0,258.65,263.0,250.2
FSC         ,540798,80.0,79.35,81.7,77.2
FSL         ,532809,111.6,112.7,114.45,111.6
FUNDVISER   ,530197,5.06,5.0,5.31,5.0
FUTLIF FAS  ,536507,59.05,59.0,61.0,58.6
G.G.DANDEKAR,505250,52.75,52.75,52.75,52.75
G.K.CONSULT.,531758,2.87,2.87,2.87,2.87
G.M.BREWERI ,507488,401.6,394.95,403.6,392.0
G.S.AUTO INT,513059,4.55,4.24,4.61,4.24
G.V.FILMS   ,523277,0.34,0.35,0.35,0.33
G5          ,543250,48.14,48.14,48.14,48.14
GABRIEL(I)  ,505714,108.0,106.15,108.0,105.85
GAGAN GASES ,524624,11.93,11.93,11.93,11.93
GAGAN POLYCO,531196,1.93,1.76,1.94,1.76
GAIL (I) LTD,532155,134.7,137.25,141.45,132.25
GAJRA BEVEL ,505711,1.56,1.56,1.56,1.56
GALACTICO   ,542802,55.0,55.0,55.0,55.0
GALAXY BEAR.,526073,186.35,194.45,204.75,186.3
GALAXYSURF  ,540935,2897.6,2916.75,2939.0,2875.0
GALLAN METAL,532726,54.5,53.65,56.6,53.3
GALLISPAT   ,533265,43.55,42.0,45.2,41.7
GAMMON INFRA,532959,0.72,0.71,0.73,0.7
GANDHI SP.TU,513108,308.05,303.5,309.8,301.3
GANESH BENZO,500153,68.0,67.85,70.2,67.25
GANESH ECOSP,514167,580.0,594.1,599.0,576.6
GANESH HSG. ,526367,69.0,69.95,71.0,69.0
GANGAPAPERS ,531813,31.6,30.15,31.6,30.15
GANGESSEC   ,540647,63.6,63.45,63.9,63.45
GARFIBRES   ,509557,2627.8,2623.15,2668.0,2584.8
GARMNTMNTR  ,539216,92.0,89.1,97.9,89.0
GARNET CONST,526727,19.0,19.0,19.2,18.7
GARNET INTL ,512493,30.3,28.75,30.3,28.05
GARWA.MARINE,509563,4.15,4.15,4.15,4.15
GARWARE POLY,500655,741.95,753.95,760.0,728.0
GARWARE SYN.,514400,9.97,9.97,9.97,9.97
GATEWAY DIST,532622,206.45,203.9,211.0,201.0
GATI LTD.   ,532345,97.5,95.9,99.3,95.4
GAYAHWS     ,541546,0.59,0.57,0.59,0.56
GAYATRI BIO ,524564,7.1,7.0,7.1,7.0
GAYATRI PROJ,532767,28.0,28.0,29.1,27.65
GAYATRI SUGR,532183,1.9,1.96,1.96,1.9
GBFL        ,538787,2.99,2.88,3.0,2.85
GBGLOBAL    ,533204,6.93,6.7,6.93,6.7
GBLIL       ,539009,2.53,2.45,2.53,2.45
GCKL        ,506186,15.16,15.16,15.16,15.16
GEE LTD     ,504028,41.95,41.2,42.3,40.25
GEECEE      ,532764,103.35,102.0,103.35,101.0
GEMSTONE INV,531137,1.29,1.32,1.34,1.29
GENCON      ,539407,44.5,44.9,45.0,42.1
GENERAAGRI  ,541999,1.79,1.79,1.79,1.79
GENESYS INT.,506109,107.0,106.3,109.1,103.25
GENNEX LAB  ,531739,6.69,6.53,6.89,6.46
GENPHARMA   ,531592,8.8,8.62,8.8,8.5
GENUS POWER ,530343,47.05,46.1,47.9,46.0
GENUSPAPER  ,538961,7.3,7.36,7.41,7.3
GENUSPRIME  ,532425,6.43,6.43,6.43,6.43
GEOJITFSL   ,532285,52.1,51.8,53.05,51.6
GEPIL       ,532309,263.0,259.6,265.15,259.0
GET&D       ,522275,113.6,114.85,117.55,113.5
GFIL        ,541703,6.25,6.25,6.25,6.25
GFLLIMITED  ,500173,70.5,70.1,71.1,69.8
GGENG       ,540614,105.0,104.3,106.45,103.6
GGL         ,540936,20.4,20.4,20.4,20.4
GGPL        ,539228,27.15,26.2,27.2,25.3
GHCL LTD    ,500171,233.9,235.95,236.75,232.3
GI ENGINERG ,533048,2.45,2.3,2.45,2.3
GIANLIFE    ,542918,15.0,15.0,15.0,15.0
GIC HOUSING ,511676,113.35,113.2,115.5,112.7
GICRE       ,540755,204.85,204.6,208.0,202.7
GILLA ARBUT ,532716,40.75,40.25,40.75,40.2
GILLETTE (I),507815,5489.5,5495.75,5508.25,5444.0
GINI SILK MI,531744,54.15,59.75,59.75,54.15
GINNI FIL(PS,590025,21.5,21.8,22.3,21.15
GITARENEW   ,539013,34.6,34.6,34.6,34.6
GKB OPHTHA  ,533212,67.1,70.45,74.45,66.85
GLAND       ,543245,2665.0,2778.4,2816.1,2630.0
GLAXOSMITH  ,500660,1451.1,1453.7,1462.5,1427.95
GLCL        ,540266,12.45,12.45,12.45,12.45
GLENMARK PHA,532296,566.3,576.65,583.5,566.3
GLOBAL CAP. ,530263,1.65,1.65,1.65,1.65
GLOBAL OFFS ,501848,5.95,5.56,6.0,5.52
GLOBAL VECT ,532773,41.35,41.45,41.45,40.8
GLOBUS CON  ,526025,6.8,6.8,6.8,6.8
GLOBUS SPR  ,533104,329.0,322.95,335.35,318.35
GLOSTERLTD  ,542351,680.2,690.0,709.95,680.2
GMETCOAL    ,531881,12.2,12.2,12.2,12.2
GMM PFAUDLER,505255,4215.0,4153.2,4257.0,4145.0
GMR INFRASTR,532754,22.85,22.9,23.05,22.5
GNA         ,540124,390.0,381.75,390.25,380.8
GNRL        ,513536,13.31,12.89,13.31,12.3
GOA CARBON  ,509567,317.3,315.75,322.1,310.55
GOBLIN      ,542850,17.45,17.45,17.45,17.45
GOCLCORP    ,506480,200.0,202.65,203.3,196.15
GODAVARI DRU,530317,57.9,56.15,58.15,56.0
GODAWARI POW,532734,879.0,936.6,943.0,877.0
GODFREY PH  ,500163,865.0,862.2,870.0,859.25
GODREJ CONS ,532424,704.0,693.8,710.5,687.75
GODREJ IND  ,500164,518.7,510.75,518.7,506.55
GODREJ PROP ,533150,1375.0,1367.8,1394.25,1358.8
GODREJAGRO  ,540743,491.0,498.8,507.9,491.0
GOENKA DIAM ,533189,1.49,1.47,1.51,1.42
GOKALDAS    ,532630,88.8,91.05,97.95,88.6
GOKUL REFOIL,532980,18.9,18.3,18.9,18.3
GOKULAGRO   ,539725,22.1,22.2,22.95,21.55
GOLD LINE   ,538180,0.24,0.23,0.24,0.23
GOLDBEES    ,590095,40.64,40.61,40.73,40.41
GOLDCORP    ,505576,61.9,61.9,61.9,61.9
GOLDEN LAMIN,526951,721.05,745.35,750.0,721.05
GOLDEN TOB  ,500151,41.1,40.9,41.35,40.9
GOLDIAM INT.,526729,355.0,359.2,366.95,341.0
GOLDSTONE EN,531439,9.98,9.7,9.98,9.7
GOLKONDA    ,513309,15.82,15.82,15.82,15.82
GOLKUNDA DIA,523676,17.85,18.2,18.2,17.55
GOODLUCK    ,530655,96.75,92.55,97.0,90.6
GOODRICKE   ,500166,225.0,227.6,235.0,220.3
GOODYEAR (I),500168,910.0,906.65,934.0,871.0
GOPALA POLY.,526717,18.62,18.62,18.62,18.62
GORANI INDUS,531608,23.0,20.86,23.0,20.86
GOTHI PLASCO,531111,20.95,20.8,20.95,19.95
GOVNOW      ,540081,1.15,1.15,1.15,1.15
GOYAL ASSO. ,530663,4.36,4.4,4.41,4.34
GPL         ,539235,267.5,267.5,267.5,267.5
GPPL        ,533248,93.95,92.05,94.4,91.5
GPT INFRA   ,533761,40.35,39.35,40.6,38.35
GRAND FOUND ,513343,1.9,1.91,1.91,1.9
GRANULES (I),532482,331.5,333.5,339.75,331.0
GRAPHITE IN.,509488,727.95,731.4,749.5,721.7
GRASIM IND. ,500300,1346.0,1404.1,1416.6,1275.0
GRATEX INDS.,526751,11.6,11.6,11.6,11.6
GRAUER& WEIL,505710,42.4,44.35,45.0,41.8
GRAVITA     ,533282,98.8,95.2,99.25,94.75
GRAVITY (I) ,532015,2.0,1.84,2.0,1.82
GREAT EASTE ,500620,304.05,314.85,323.95,303.35
GREAVES COTT,501455,135.95,145.65,148.9,134.95
GREENCREST  ,531737,0.75,0.75,0.75,0.75
GREENPANEL  ,542857,219.9,232.45,232.9,219.9
GREENPLY IND,526797,205.0,200.85,207.65,200.3
GREENPOWER  ,533263,2.0,2.0,2.02,1.93
GRIND NORTON,506076,909.85,920.4,930.0,909.85
GRM OVERSEAS,531449,2014.95,2089.4,2089.4,1998.0
GRNLAM IND  ,538979,1110.65,1077.65,1126.0,1059.0
GRPLTD      ,509152,823.35,815.0,834.5,810.7
GRSE        ,542011,177.25,175.6,178.4,175.25
GSB FINANCE ,511543,10.53,10.53,10.53,9.53
GSL SECUR.  ,530469,4.93,4.93,4.93,4.93
GSS INFOTECH,532951,66.3,67.6,69.4,64.1
GSTL        ,540654,61.9,61.05,62.5,60.05
GTL INFRAST ,532775,0.68,0.65,0.69,0.65
GTL LTD.    ,500160,5.49,5.46,5.56,5.24
GTN INDUS   ,500170,9.1,9.35,9.7,9.1
GTPL        ,540602,128.1,129.05,130.25,128.0
GTV         ,539479,25.45,25.0,25.45,25.0
GUFIC BIO SC,509079,135.0,136.8,139.95,133.95
GUJ AMB EXP ,524226,143.5,150.05,153.35,142.9
GUJ APOIND  ,522217,209.55,207.8,217.4,205.6
GUJ COTEX   ,514386,1.22,1.22,1.22,1.22
GUJ PETRONET,532702,270.0,269.9,274.6,265.8
GUJ.ALKALI  ,530001,413.2,412.0,421.7,409.65
GUJ.CRAFT IN,526965,37.2,39.95,40.7,37.2
GUJ.CREDIT  ,511441,4.51,4.72,4.73,4.3
GUJ.HOTELS  ,507960,102.35,102.35,102.35,100.35
GUJ.IND.POW.,517300,75.15,75.3,76.5,75.1
GUJ.INTRUX  ,517372,105.95,103.4,105.95,99.0
GUJ.MINERAL ,532181,57.1,58.75,59.8,56.85
GUJ.NARMADA ,500670,356.0,361.85,373.4,350.05
GUJ.PETRO   ,506858,37.0,36.3,37.0,36.3
GUJ.RAFFIA  ,523836,39.0,39.05,39.05,39.0
GUJ.SIDH.CEM,518029,34.5,35.0,35.75,34.5
GUJ.ST.FERT ,500690,92.25,94.45,96.65,92.25
GUJ.STAT.FIN,532160,3.33,3.44,3.48,3.17
GUJ.TERC LAB,524314,8.64,8.66,8.66,8.64
GUJ.THEMIS. ,506879,238.0,246.6,253.4,238.0
GUJARATPOLY ,517288,6.16,6.8,6.8,6.16
GUJGAS      ,539336,527.9,531.05,539.05,522.5
GULFOIL LUB ,538567,715.05,706.55,718.0,705.15
GULFPETRO   ,532543,42.8,42.9,43.55,41.65
GULSHAN POLY,532457,153.9,150.85,155.05,149.05
GYSCOAL     ,533275,2.26,2.19,2.26,2.19
H.P.COTTON  ,502873,47.0,44.85,47.0,44.0
H.S.(I) LTD.,532145,4.56,4.65,4.65,4.56
HAL         ,541154,945.0,956.3,959.5,943.15
HALDER      ,539854,98.6,97.0,98.6,97.0
HALDYN GLASS,515147,47.1,47.55,50.95,44.2
HANMAN      ,538731,1.5,1.5,1.5,1.5
HAPPSTMNDS  ,543227,708.0,723.8,810.0,705.05
HAR.LEATHER ,524080,30.5,32.0,32.0,29.0
HARDCASTLE  ,509597,182.35,182.35,182.35,182.35
HARDWYN     ,541276,60.0,60.0,60.0,60.0
HARIA EXPORT,512604,0.97,1.01,1.01,0.97
HARISH      ,542682,31.35,32.85,34.65,31.35
HARIYANA SH.,526931,55.7,56.3,58.4,55.1
HARR.MALAYAL,500467,152.0,156.45,162.0,152.0
HARYA CAPFIN,532855,31.75,30.3,31.75,30.3
HATHWAY BHAW,509073,18.1,17.35,18.1,17.1
HATHWAY CAB ,533162,23.45,23.45,24.05,22.65
HATSUN AGRO ,531531,819.7,796.5,819.7,793.65
HAVELLSINDIA,517354,998.25,990.85,1035.0,982.05
HAVISHA     ,531322,0.76,0.79,0.79,0.76
HAWKINS COOK,508486,5340.0,5425.8,5450.0,5340.0
HAZ MUL PRO ,532467,4.72,4.72,4.94,4.72
HB ESTATE DE,532334,9.02,9.1,9.87,9.02
HB LEAS.PUB ,508956,1.73,1.73,1.81,1.73
HB PORTFOLIO,532333,25.9,23.7,25.9,20.1
HB STOCKHOL.,532216,17.25,16.85,17.25,16.2
HBANKETF    ,543224,333.89,330.7,334.0,328.0
HBL P SYS   ,517271,35.7,34.9,36.5,34.15
HCG         ,539787,174.0,176.75,181.0,171.55
HCL INFOSYS ,500179,8.55,8.72,8.96,8.55
HCL TECHNO  ,532281,905.0,899.5,915.0,895.75
HDFC        ,500010,2524.0,2420.15,2525.0,2411.7
HDFC BANK   ,500180,1446.1,1412.2,1457.3,1407.5
HDFCAMC     ,541729,2787.0,2773.05,2821.5,2758.45
HDFCLIFE    ,540777,677.0,665.2,677.95,661.0
HDFCMFGETF  ,533230,41.8,41.64,41.8,41.55
HDFCNIFETF  ,539516,157.21,156.43,157.98,152.05
HDFCW3      ,961912,737.0,739.9,739.9,737.0
HEERA ISPAT ,526967,0.94,0.94,0.94,0.94
HEG LIMITED ,509631,2265.05,2302.3,2357.95,2235.1
HEIDEL CEM  ,500292,233.95,236.9,237.9,230.5
HELPAGE     ,539174,10.93,10.93,10.93,10.93
HEMIPROP    ,543242,132.05,131.45,134.85,130.1
HERANBA     ,543266,702.0,714.65,727.0,692.4
HERC.HOISTS ,505720,122.8,116.8,122.8,116.5
HERITGFOOD  ,519552,369.0,366.85,370.35,361.0
HEROMOTOCO  ,500182,2845.0,2820.35,2859.2,2810.0
HESTER BISC ,524669,2299.0,2229.5,2299.5,2220.35
HEXATRADEX  ,534328,102.0,101.0,103.25,98.0
HFCL        ,500183,27.05,27.8,28.65,27.05
HFIL        ,526899,10.54,10.25,10.54,10.21
HGINFRA     ,541019,277.9,276.9,278.2,274.7
HGSL        ,532859,1720.65,1717.5,1735.05,1694.0
HIGH ENERGY ,504176,751.25,781.75,799.9,751.25
HIKAL LTD.  ,524735,256.25,265.4,272.0,253.0
HIL         ,509675,3586.85,3614.05,3710.0,3572.7
HILIKS      ,539697,8.3,8.3,8.3,8.3
HILTON MET  ,532847,11.4,11.35,11.55,11.35
HIM.FIBRES  ,514010,1.33,1.39,1.39,1.27
HIMALAYA GR.,513723,19.1,19.1,19.1,19.1
HIMAT.SEIDE ,514043,153.45,156.5,157.9,151.0
HIMTEK      ,505712,76.95,75.15,78.3,71.6
HIND ALUMIN ,531979,35.4,38.3,40.9,35.4
HIND MILLS  ,509895,268.95,246.0,268.95,210.0
HIND UNI LT ,500696,2415.0,2353.85,2444.45,2331.0
HIND.COMPOSI,509635,260.45,262.15,263.55,260.45
HIND.CONSTN.,500185,7.8,7.68,7.91,7.61
HIND.COPPER ,513599,156.9,154.85,163.65,153.3
HIND.EVEREST,505725,189.9,185.0,189.9,175.2
HIND.FLUROCA,524013,7.45,7.8,7.8,7.1
HIND.FOODS  ,519126,2099.7,2054.7,2099.7,2044.4
HIND.MOTORS ,500500,6.86,6.75,7.01,6.57
HIND.NAT.GLS,515145,31.65,31.4,32.0,30.8
HIND.OIL EXP,500186,98.6,101.35,107.4,98.6
HIND.ORG.CHM,500449,39.5,40.6,40.75,38.5
HIND.PETRO  ,500104,229.0,234.55,245.85,226.9
HIND.RECT   ,504036,122.5,121.45,126.0,121.0
HIND.TIN WRK,530315,71.7,67.55,72.0,67.0
HINDALCO    ,500440,370.5,364.3,376.85,361.5
HINDHARD    ,505893,126.05,130.0,130.0,126.0
HINDU.ADHESI,514428,102.7,106.0,106.0,102.7
HINDUS.ZI   ,500188,306.7,305.3,312.25,301.95
HINDUSTN BIO,532041,3.9,3.9,3.9,3.9
HIPOLIN LTD.,530853,33.6,33.65,33.65,33.6
HIPPOCABS   ,543222,12.41,12.4,12.41,12.4
HISARMET(PS ,590018,114.45,114.1,118.2,112.4
HITECHCORP  ,526217,150.0,142.1,150.0,141.25
HITECHGEAR  ,522073,163.65,165.15,171.5,159.6
HITECHWIND  ,541627,5.9,6.18,6.18,5.9
HITKIT GLOB ,532359,0.37,0.36,0.37,0.36
HITTCO TOOLS,531661,3.52,3.52,3.52,3.52
HLEGLAS     ,522215,2526.0,2612.15,2652.45,2486.05
HLVLTD      ,500193,5.86,5.86,5.97,5.7
HMT LTD.    ,500191,27.9,26.85,27.9,26.55
HMVL        ,533217,62.1,61.75,62.5,61.0
HNGSNGBEES  ,590113,372.0,365.59,375.5,360.75
HOMEFIRST   ,543259,479.95,497.4,512.5,479.95
HONDAPOWER  ,522064,991.4,1005.3,1020.0,977.15
HONEYWELL   ,517174,43499.0,43235.9,43670.0,43021.75
HOTEL RUGBY ,526683,1.04,1.04,1.14,1.04
HOUSING DEV ,532873,4.71,4.73,4.99,4.7
HOV SERVICES,532761,44.65,44.75,45.75,44.6
HOWARD HOTEL,526761,4.46,4.46,4.46,4.46
HPL         ,540136,47.8,46.15,47.8,45.7
HSCL        ,500184,44.75,44.65,46.0,44.2
HSIL        ,500187,152.5,153.2,155.05,151.65
HT MEDIA    ,532662,22.2,22.3,22.4,21.75
HUBTOWN     ,532799,16.51,16.2,16.9,16.2
HUDCO       ,540530,41.75,41.65,42.2,41.4
HUDCO050322 ,961733,1047.48,1044.99,1047.49,1044.99
HUDCO050327 ,961734,1230.0,1230.0,1230.0,1230.0
HUHTAMAKI   ,509820,272.8,273.5,279.15,268.0
HUIL        ,539984,3399.0,3155.45,3399.0,3086.0
I.G.PETRO   ,500199,472.15,464.85,480.0,460.65
IBUL HSG FIN,535789,179.45,181.0,186.15,177.5
ICICI BANK  ,532174,609.2,600.4,617.0,598.2
ICICI500    ,541313,202.9,202.69,207.0,201.3
ICICIB22    ,540787,35.4,35.74,36.15,34.98
ICICIBANKN  ,542730,333.0,326.95,333.0,325.0
ICICIBANKP  ,542758,176.0,173.77,177.7,172.13
ICICIGI     ,540716,1415.0,1413.95,1422.5,1400.45
ICICIGOLD   ,533244,41.74,41.57,41.74,41.31
ICICILIQ    ,541946,1000.0,1000.0,1000.0,1000.0
ICICILOVOL  ,540612,118.05,117.98,119.0,117.97
ICICIM150   ,542921,92.0,92.29,93.0,91.51
ICICIMCAP   ,539980,85.5,85.3,85.84,85.0
ICICINF100  ,537008,162.56,160.05,166.0,159.36
ICICINIFTY  ,537007,157.09,156.3,157.82,155.66
ICICINV20   ,539945,78.46,78.46,78.88,77.81
ICICINXT50  ,541809,35.4,35.43,35.9,34.9
ICICIPRULI  ,540133,522.0,522.05,534.55,517.45
ICICISENSX  ,555555,536.0,524.42,542.9,521.1
ICICITECH   ,543221,261.0,260.1,262.7,258.9
ICRA        ,532835,3409.8,3353.25,3482.3,3305.0
ICSL        ,539149,2.1,2.01,2.1,1.9
IDBI BANK L ,500116,34.95,35.3,36.0,34.55
IDBIGOLD    ,533719,4360.0,4362.3,4362.3,4351.0
IDEA        ,532822,8.36,8.36,8.59,8.31
IDFC        ,532659,52.25,53.0,54.0,50.7
IDFCFIRSTB  ,539437,54.4,54.7,55.5,53.55
IDFSENSEXE  ,540154,516.75,512.0,516.75,512.0
IEX         ,540750,373.0,370.25,378.95,367.6
IFB AGRO    ,507438,408.4,418.0,445.45,405.45
IFB IND.LTD.,505726,986.35,983.65,1006.25,981.45
IFCI LTD    ,500106,10.7,10.93,11.07,10.7
IFCI010811  ,972654,26400.0,26400.0,26400.0,26400.0
IFCI010811D ,972657,10999.0,10999.0,10999.0,10999.0
IFCI150212A ,972713,11190.0,11170.01,11200.0,11170.0
IFCI150212B ,972714,5001.0,5001.0,5001.0,5001.0
IFCI150212C ,972715,11334.9,11305.0,11334.9,11305.0
IFGLEXPOR   ,540774,375.35,373.3,379.0,362.55
IFINSEC     ,535667,14.0,14.39,14.4,14.0
IFINSER     ,539692,6.49,6.49,6.49,5.9
IGARSHI MOT ,517380,372.75,362.95,373.95,356.45
IIFL        ,532636,274.0,266.95,274.0,262.0
IIFLSEC     ,542773,50.25,52.2,52.9,49.9
IIFLWAM     ,542772,1113.4,1129.3,1142.5,1108.0
IISL        ,540134,4.85,5.0,5.0,4.5
IKAB SEC.   ,514238,23.5,23.0,23.5,23.0
IL & FS INVE,511208,4.91,4.82,5.06,4.8
IL&FS TRANS ,533177,2.31,2.41,2.53,2.3
ILFSENGG    ,532907,3.43,3.62,3.74,3.43
IMAGICAA    ,539056,6.0,5.66,6.0,5.66
IMCAP       ,511628,46.75,46.75,46.75,46.75
IMPPOWERS   ,517571,15.25,15.2,15.25,15.2
INANI MARBLE,531129,17.8,16.15,17.8,16.0
INCAP LTD.  ,517370,19.95,19.9,19.95,18.5
